source,title,content_summary,section,url,date
Expansion,"IA híbrido , así ser desbloquear máximo potencial tecnología",conocer nuevo estándar ser especialista estar buscar desarrollar impacto mundo tecnología .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/27/que-es-ia-hibrida-como-superara-potencial-de-chatgpt,27/02/2024
Expansion,Sony recortar 900 empleo división PlayStation,tecnológico japonés unir ola despido estar afectar industria videojuego .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/27/sony-despido-masivo-cierra-london-studio,27/02/2024
Expansion,mexicano gustar smartphón chino,"George Zhao , CEO Honor deviz , explicar importancia México estrategia negocio través Latinoamérica .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/27/a-los-mexicanos-les-gustan-los-telefonos-chinos,27/02/2024
Expansion,Warner Bros . Discovery buscar aumentar cuota mercado México Max,plataforma streaming ahora colocar detrás Netflix preferencia consumo contenido parte mexicano .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/27/hbo-max-se-convierte-en-max-precio-mexico,27/02/2024
Expansion,Google querer mejor foto IA solo segundo,"compañía mostrar   Mobile World Congress aplicativo mejorar foto , lectura mensaje auto descripción imagen base IA .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/26/google-android-ia-mwc-2024,27/02/2024
Expansion,"Xiaomi presentar serie 14 , SU7 Max cyberdog MWC","empresa origen chino presentar novedad feria Barcelona , nuevo serie xiaomi 14 , lent Leica .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/26/xiaomi-14-ultra-mwc-2024,26/02/2024
Expansion,así poder migrar cuenta streaming nuevo cuenta,"decidir cuenta compartía tus papás amigo , podrás hacer él siguiente paso .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/26/migrar-perfil-netflix-cuenta-nueva,26/02/2024
Expansion,Huawei desarrollar IA Pangu dar batalla Chat GPT,"gigante tecnológico chino desarrollar IA buscar enfocar servicio industria movilidad , minería , salud clima , contraste Chat GPT ser usuario .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/26/huawei-desarrolla-su-ia-pangu-para-dar-batalla-a-chat-gpt,26/02/2024
Expansion,"Honor Magic6 Pro , así ser teléfono podrás controlar ojo","función Eye Control teléfono también ser posible encender dispositivo , automóvil eléctrico compatible .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/25/honor-magic6-pro-lanzamiento-caracteristicas,25/02/2024
Expansion,Japón ayudar tsmc 4.900 mdd producción chip IA,"empresa , también estar expandeir EU Alemania , tener previsto iniciar producción masa país asiático antes final año .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/24/japon-ayudara-a-tsmc-con-4-900-mdd-para-produccion-de-chips-para-ia,24/02/2024
Expansion,"Mario vs Donkey Kong , regreso clásico más joven disfrutar",lanzar nuevo versión juego publicado hacer 20 año Game Boy Advance . ¿ edición Nintendo Switch lograr desmarcar él crear camino ?,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/24/mario-vs-donkey-kong-el-regreso-de-un-clasico-que-los-mas-jovenes-disfrutaran,24/02/2024
Expansion,ya poder recargar tarjeta movilidad App CDMX,"ser usuario transporte público metrópoli capitalino , ya podrás recargar tarjeta movilidad aplicación hacer trámite gobierno .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/23/como-recargar-tarjeta-movilidad-integrada-app-cdmx,23/02/2024
Expansion,contenido red dignificar Drags,"dos ejemplo haber crecer audiencia ser Turbulence Burrita Burrona más allá nicho comedia , haber lograr hablar tema tabú red social .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/22/burrita-burrona-turbulance-crear-contenido-dignifique-drags,22/02/2024
Expansion,¿ chofer Vemo no cancelar Uber ?,unidad movilidad eléctrico desplegar hacer poco más año finalidad reducir huella carbono sector .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/22/por-que-los-choferes-de-vemo-no-cancelan-viajes-en-uber,22/02/2024
Expansion,Intel Microsoft al generar chip personalizado IA,colaboración empresa marcar movimiento más importante conseguir objetivo mercado .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/22/intel-y-microsoft-se-alian-para-generar-chips-personalizados-de-ia,22/02/2024
Expansion,México no estar listo reconocimiento facial ético,"nivel protección dato , país deber actualizar legislación respecto , datar hacer más 10 año .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/22/mexico-esta-lejos-construir-ciudades-inteligentes-eticas,22/02/2024
Expansion,"chatgpt estar "" embrujado "" dar respuesta sentido hora","openai , empresa matriz ChatGPT , no explicar suceder herramienta estrella , además desconocer causa falla .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/21/chatgpt-estuvo-embrujado-y-dio-respuestas-sin-sentido-por-horas,21/02/2024
Expansion,"Netflix , videojuego ser centro estrategia largo plazo","empresa apenas cumplir dos año sector , buscar convertir forma atraer más fanático principal saga .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/21/por-que-netflix-apuesta-por-los-videojuegos,21/02/2024
Expansion,nintendo Xbox junto . ser juego Xbox llegar Switch,"ser resumen principal novedad noticia Nintendo Direct : Partner Showcase : juego anunciado mañana , incluir dos Xbox .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/21/nintendo-direct-partner-showcase-resumen,21/02/2024
Expansion,ser red social usuario buscar eliminar más teléfono,"¿ Facebook , Instagram Twitter ? dirar red social poder perder más usuario basado búsqueda internet usuario .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/02/20/instagram-es-la-red-social-mas-desinstalada-en-el-mundo,20/02/2024
Jornada,incrementar casi 44% deuda Pemex proveedor contratista,"Petróleos Mexicanos ( Pemex ) reportar aumento casi 44 ciento deuda proveedor contratista , ascender 139 mil 115 millón pesos cierre febrero , comparación octubre .",Economia,https://www.jornada.com.mx/2024/03/05/economia/019n2eco?partner=rss,05/03/2024
Jornada,Avance precedente inversión productivo México : Inegi,"inversión construcción , maquinaria bien duradero crecer año pasado nivel precedente , revelar Instituto Nacional Estadística Geografía ( Inegi ) . avance ser 19.7 ciento , impulsado construcción no residencial , incluir obra público . consumo , pilar demanda nacional , también alcanzar nuevo récord , crecer 4.39 ciento año pasado , debido mayor compra bien importado .",Economia,https://www.jornada.com.mx/2024/03/05/economia/016n1eco?partner=rss,05/03/2024
Jornada,Proponen derechos laboral chofer aplicación Brasil,"Brasilia . presidente brasileño , Luiz Inácio Lula Silva , remitir lunes Congreso proyecto ley regular derecho laboral trabajador aplicación transporte pasajero país , incluir exigencia pago salario mínimo .",Economia,https://www.jornada.com.mx/2024/03/05/economia/017n2eco?partner=rss,05/03/2024
Jornada,Dólar volver ubicar él debajo 17,"peso mexicano romper lunes piso sicólogo 17 unidad dólar spot . divisa mexicano apreciar estadunidense 0.36 ciento , equivalente 6.13 centavo , cerrar 16.9619 unidad dólar mercado interbancario ( menudeo ) , primero cierre debajo 17 pesos 15 enero .",Economia,https://www.jornada.com.mx/2024/03/05/economia/019n3eco?partner=rss,05/03/2024
Jornada,"Carlos Fernández-Vega : México , SA","lástima : Ricardo     Salinas Pliego ya no funcionar campaña sucio corifeo mediático incluido nómina ( prestar tipo bajeza ) obtener canonjía y/ quitar él encima obligación legal , suerte , mucho retuerzar , grite chantajee , tener pagar impuesto adeudar hacer alrededor dos década , periodo dos gobierno panista priísta permitir tipo barón – , disgusto topó pared nuevo administración .",Economia,https://www.jornada.com.mx/2024/03/05/opinion/018o1eco?partner=rss,05/03/2024
Jornada,disminuir ritmo crecimiento,"economía mexicano bajar ritmo crecimiento recta final año pasado tendencia mantener inicio segundo trimestre 2024 , señalar Sistema Indicadores Compuestos : Coincidente Adelantado , calcular Instituto Nacional Estadística Geografía ( Inegi ) . precisar indicador adelantado , sugerir comportamiento economía corto plazo , posicionar arriba tendencia largo plazo , presentar valor 100.2 punto octubre , equivaler caída 0.10 punto respecto septiembre , ser tercer retroceso consecutivo . ritmo caída indicador adelantado empezar acelerar él , prever corto plazo actividad productivo país seguir crecer , tasa menor . no obstante , consecuencia mejora indicador confianza empresarial , momento adecuado invertir tipo cambio , economía mantener ruta crecimiento .",Economia,https://www.jornada.com.mx/2024/03/05/economia/016n3eco?partner=rss,05/03/2024
Jornada,ex directivo Twitter exigir   más 128 mdd,"San Francisco . , cuatro ex directivo Twitter ( hoy x ) demandar lunes Elon Musk , acusar haberlo despedido “ negligencia grave ” “ falta intencional ” no indemnizar él . documento judicial , querellant reclamar más 128 millón dólares Musk , comprar Twitter 44 mil millón dólares fines 2022 día tomar posesión echar ex presidente Parag Agrawal , director financiero , Ned Segal , director jurídico legal Vijaya Gadde Sean Edgett .",Economia,https://www.jornada.com.mx/2024/03/05/economia/019n6eco?partner=rss,05/03/2024
Jornada,bm : disminuir brecha género aumentar 20% PIB mundial,"brecha género mujer lugar trabajo ser mucho más amplio pensar . cerrar él , señalar Banco Mundial ( BM ) , poder aumentar producto interno bruto global más 20 ciento .",Economia,https://www.jornada.com.mx/2024/03/05/economia/017n1eco?partner=rss,05/03/2024
Jornada,Ventas automóvil tener mejor primero bimestre 2017,"industria automotriz México vender 225 mil 357 vehículo ligero mercado interno primero bimestre 2024 , mejor cifra periodo 2017 , comercializar 241 mil 640 unidad dato Instituto Nacional Estadística Geografía ( Inegi ) .",Economia,https://www.jornada.com.mx/2024/03/05/economia/019n1eco?partner=rss,05/03/2024
Jornada,"cerca , victoria   control   inflación : BPI","Londres . banco central estar cerca controlar inflación mundial , afirmar Banco Pagos Internacionales ( BPI ) . haber motivo “ optimismo prudente ” , más reciente informe trimestral BPI , realizar reunión periódico puerta cerrada principal responsable política monetario mundo . “ banco central haber tomar medida decisivo evitar inflación consolidar – decir prensa Claudio Borio , jefe Departamento Monetario Económico BPI – . “ tiempo , actividad económico haber mostrar notablemente resistente sistema financiero haber aguantar bien ” . BPI haber mostrar vez más esperanzado . finales año pasado , señalar avance inflación haber ser alentador , subrayar banco central no estar fuera peligro .",Economia,https://www.jornada.com.mx/2024/03/05/economia/019n4eco?partner=rss,05/03/2024
Jornada,Cartera vencido hogar alcanzar nivel máximo enero,"marcado cuesta enero alto tasa interés , saldo cartera vencido préstamo otorgar banco hogar mexicano situar 79 mil 693 millón pesos primero mes 2024 , incremento 21.6 ciento término nominal 16 ciento real respecto 65 mil 553 millón reportado periodo comparable 2023 , mostrar dato Banco México ( BdeM ) .",Economia,https://www.jornada.com.mx/2024/03/05/economia/016n2eco?partner=rss,05/03/2024
Jornada,Bitcóin cotizar arriba   65 mil dólares,"Londres . bitcóin alcanzar lunes nivel más alto dos año , superar 65 mil dólares , oleada dinero acercar nivel récord . precio alcanzar máximo sesión 65 mil 537 dólares primero hora mañana Europa , tocar nuevo máximo dos año operación asiático . último cotización ganar 4 ciento , llegar 65 mil 45 dólares . bitcóin marcar récord 68 mil 999.99 dólares noviembre 2021 . mayor criptodivisa valor mercado haber ganar 50 ciento año mayor parte alza haber producir último semana , haber disparar entrada fondo bitcóin cotizado Estados Unidos .",Economia,https://www.jornada.com.mx/2024/03/05/economia/019n5eco?partner=rss,05/03/2024
Jornada,China volver fijar 5% meta crecimiento,"Pekín . China fijar meta crecimiento económico alrededor 5 ciento 2024 , similar año pasado línea expectativa analista , informe oficial .",Economia,https://www.jornada.com.mx/2024/03/05/economia/017n3eco?partner=rss,05/03/2024
Jornada,incrementar 500% compra fertilizant Rusia,"luego cerrar año nivel histórico , México comenzar año importar menos fertilizant ; embargo , enero Rusia aumentar más 500 ciento envío abono país , volver ser principal proveedor .",Economia,https://www.jornada.com.mx/2024/03/05/economia/018n1eco?partner=rss,05/03/2024
Jornada,haber reducir fraude gracias IA : Citibanamex,"uso sistema inteligencia artificial , intento fraude contra cliente Citibanamex , banco mayor presencia país , haber disminuir 70 ciento , dar conocer Rosario Valdivia , directora tecnología institución financiero .",Economia,https://www.jornada.com.mx/2024/03/05/economia/018n2eco?partner=rss,05/03/2024
Jornada,Miguel Pineda : Negocios empresa,"China dominar producción     automóvil siguiente década provocar guerra comercial , tecnológico político nivel global .",Economia,https://www.jornada.com.mx/2024/03/05/opinion/017o1eco?partner=rss,05/03/2024
Jornada,Johan Vásquez anotar Inter,"Johan Vásquez ( derecha ) anotar primero gol temporada partido equipo , Génova , perder frente Inter Milán . imagen disputar balón argentino Lautaro Martínez .",Deportes,https://www.jornada.com.mx/2024/03/05/deportes/a11n3dep?partner=rss,05/03/2024
Jornada,Conflictos Red Bull poner riesgo permanencia Verstappen,"conflicto Red Bull poder desencadenar partida Max Verstappen , vigente tricampeón Fórmula Uno . situación atravesar director Christian Horner , acusado supuesto “ conducta inapropiado ” empleada , haber generar ambiente intranquilidad alrededor escudería austriaco . victoria Verstappen , segundo lugar Sergio Pérez arranque temporada calmar turbulencia .",Deportes,https://www.jornada.com.mx/2024/03/05/deportes/a11n2dep?partner=rss,05/03/2024
Jornada,Tuzas imponer 2-0 Puebla,"Pachuca femenil alcanzar ayer subliderato Liga Mx , tiempo Monterrey Chivas golear cierre jornada nueve . pese baja , Tuzas obtener victoria cómodo Puebla ( 2-0 ) . Chinwendu Ihezuo Destinne Manzo anotar hidalguens llegar 20 unidad , punto arriba Monterrey , Sultana Norte , apalear Santos ( 6-0 ) , equipo ya sumar 42 gol contra . estadio Akron , Chivas superar Necaxa ( 4-0 ) juego definir primero 20 minuto tanto Dana Sandoval , Carolina Jaramillo autogol Brissa Range .",Deportes,https://www.jornada.com.mx/2024/03/05/deportes/a31n1dep?partner=rss,05/03/2024
Jornada,Broncos liberar mariscal Russell Wilson,"Englewood . Broncos Denver comunicar Russell Wilson dejar libertad próximo semana , 18 mes firmar mariscal campo ganador Supertazón extensión contrato cinco año 242 millón dólares . potencial destino Wilson ser Pittsburgh , tener programado calendario visita Denver próximo día . salida Russell , franquicia deber absorber golpe 89 millón dólares dinero muerto próximo dos temporada . mando entrenador Sean Payton , Wilson tener temporada buen , no ser suficiente Payton mandar banca lugar Jarrett Stidham dos partido anterior . Broncos cerrar calendario 8-9 , octavo campaña fila llegar playoff . Wilson ser adquirir 2022 proveniente Halcones Marinos Seattle , coronar 2013 .",Deportes,https://www.jornada.com.mx/2024/03/05/deportes/a31n2dep?partner=rss,05/03/2024
Jornada,"cultura extravagancia París , cartel Olímpicos","París . Colores vibrante sitio emblemático iluminar cartel Juegos Olímpicos París , estilo art déco inspirado pasado extravagante ciudad .",Deportes,https://www.jornada.com.mx/2024/03/05/deportes/a11n1dep?partner=rss,05/03/2024
Jornada,Willars afinar salto más difícil mundo París 2024,Randal Willars tener as manga cara presentación Juegos Olímpicos París 2024 : salto mayor grado dificultad realizar mundo .,Deportes,https://www.jornada.com.mx/2024/03/05/deportes/a12n1dep?partner=rss,05/03/2024
Jornada,"Indian Wells , próximo objetivo tenista Santiago González","Indian Wells , primero Masters 1000 temporada , ser próximo objetivo Santiago González , subcampeón Abierto Mexicano Tenis .",Deportes,https://www.jornada.com.mx/2024/03/05/deportes/a12n2dep?partner=rss,05/03/2024
Jornada,"Liga Expansión Mx , año más ascenso","Federación Mexicana Futbol ( FMF ) , regreso ascenso descenso primero división ser tema seguir cerrado . hacer temporada , club Liga Expansión haber salir expresar él contra medida tomado 2020 , máxima autoridad mantener condición abrir competencia deportivo . significar menos cuatro franquicia deber estar certificada temporada 2024-25 , sólo , Atlante , haber poder acreditar requisito .",Deportes,https://www.jornada.com.mx/2024/03/05/deportes/a10n1dep?partner=rss,05/03/2024
Jornada,Golean América celest hundir,"visita América estadio Nemesio Díez terminar pesadilla . poder salvar actual subcampeona goleada 3-0 Toluca , rival dominar notable consistencia ataque sumar tercer triunfo nueve fecha Liga Mx Femenil .",Deportes,https://www.jornada.com.mx/2024/03/05/deportes/a10n2dep?partner=rss,05/03/2024
Jornada,"Descubren astrolabio siglo XI ser usar musulmán , judío cristianos",Madrid . raro astrolabio islámico siglo XI inscripción árabe hebreo origen situar Toledo ser descubrir museo italiano experta Universidad Cambridge .,Ciencia y tecnologia,https://www.jornada.com.mx/2024/03/05/ciencias/a06n2cie?partner=rss,05/03/2024
Jornada,“ Racismo discriminación dificultar presencia mujer indígena ciencia ”,"Racismo , pobreza , desaparición lengua desplazamiento ser cuatro factor dificultar presencia indígena ciencia México . panorama complicar todavía más mujer , además discriminación racial deber enfrentar género , considerar investigadora indígena .",Ciencia y tecnologia,https://www.jornada.com.mx/2024/03/05/ciencias/a05n1cie?partner=rss,05/03/2024
Jornada,Jorge Veraza Urtusuástegui analizar inteligencia artificial enfoque marxista,"existir percepción inteligencia artificial ( IA ) poder solucionar problema explotación laboral facilitar vida persona , “ ser tecnología utilizado forma capitalista , más bien usar perfeccionar explotación sobrexplotación clase obrero ” , considerar Jorge Veraza Urtuzuástegui presentación libro Karl Marx , inteligencia artificial gobierno despótico producción ( 200 año nacimiento pensador revolución comunista ) .",Ciencia y tecnologia,https://www.jornada.com.mx/2024/03/05/ciencias/a06n1cie?partner=rss,05/03/2024
Jornada,"actuar Bellas Artes Bryn Terfel , destacado cantante wagneriano","reconocido barítono galés Bryn Terfel presentar primero vez México Palacio Bellas Artes , parte celebración 90 aniversario recinto cultural , cumplir 29 septiembre .",Cultura,https://www.jornada.com.mx/2024/03/05/cultura/a04n2cul?partner=rss,05/03/2024
Jornada,Devuelve Suiza   México lote 24 pieza prehispánica,"embajada México Suiza recibir lote 24 pieza prehispánica pertenecer patrimonio cultural país , acuerdo dictamen Instituto Nacional Antropología Historia ( INAH ) .",Cultura,https://www.jornada.com.mx/2024/03/05/cultura/a03n3cul?partner=rss,05/03/2024
Jornada,ahondar reflexión gordura ángulo cultural,"gordura ser mayor estigma . ahondar tema perspectiva arte cultura , así social salud , realizar tercero Jornada Supurando Heridas Habitar Estrías , organizado Centro Artes Oficios ( CAO ) Escuelita Emiliano Zapata Pedregal Santo Domingo , activista Fat Alista Museo Universitario Arte Contemporáneo ( MUAC ) .",Cultura,https://www.jornada.com.mx/2024/03/05/cultura/a04n3cul?partner=rss,05/03/2024
Jornada,fallecer bailarina butoh Natsu Nakajima CDMX,"bailarina coreógrafa japonés Natsu Nakajima , discípular Kazuo Ohno Tatsumi Hijikata , morir domingo pasado 80 año Ciudad México , informar Dirección Danza Universidad Nacional Autónoma México ( UNAM ) . 18 marzo cumplir 81 año .",Cultura,https://www.jornada.com.mx/2024/03/05/cultura/a04n1cul?partner=rss,05/03/2024
Jornada,mundo festejar Gabo publicación novela póstumo agosto ver,"hacer 97 año , 6 marzo , nacer escritor periodista colombiano Gabriel García Márquez , artífice realismo mágico , poner América Latina imaginario millón lector solo palabra : Macondo .",Cultura,https://www.jornada.com.mx/2024/03/05/cultura/a02n1cul?partner=rss,05/03/2024
Jornada,feria Minería llegar “ periodo recuperación ”,"edición 45 Feria Internacional Libro Palacio Minería ( FILPM ) concluir asistencia 111 mil 239 visitante presupuesto 12 millón pesos , informar director , Fernando Macotela . agregar estar llegar “ curva ascendente ” reforzar serie adecuación .",Cultura,https://www.jornada.com.mx/2024/03/05/cultura/a03n2cul?partner=rss,05/03/2024
Jornada,"“ Decidimos no destruir él ; lector celebrar , tal vez Gabo perdonir ”","Madrid . poco antes morir , Gabriel García Márquez sentenciar historia haber estar trabajar último año vida : “ libro no servir . haber destruir él ” . hablar agosto ver , novela inédito finalmente ver luz presentar martes Instituto Cervantes Madrid , acto tener repercusión mundial través nuevo tecnología , , , enorme interés seguir suscitar obra figura Gabo .",Cultura,https://www.jornada.com.mx/2024/03/05/cultura/a03n1cul?partner=rss,05/03/2024
Expansion,"Matías Nuñez ser CEO Openbank , banco digital Santander","banco dar conocer Nuñez , también ser parte Consejo Administración Getnet , ser líder unidad digital salir año .",Economia,https://expansion.mx/economia/2024/03/05/matias-nunez-ceo-openbank,06/03/2024
Expansion,cet 28 día sumar tres semana consecutivo rendimiento 11%,"reporte trimestral Banco México ( Banxico ) , Junta Gobierno dejar ver haber ajuste tasa marzo , rendimiento instrumento ajustar .",Economia,https://expansion.mx/economia/2024/03/05/cetes-ajustan-rendimientos-11,05/03/2024
Expansion,"crear 156.403 empleo febrero , cuarto cifra más alto mes","generación empleo , considerar primero dos mes año , ser 265.424 puesto .",Economia,https://expansion.mx/economia/2024/03/05/se-crean-156-403-empleos-en-febrero-imss,05/03/2024
Expansion,"Mujeres pobre campo , más afectado cambio climático : FAO","medio rural mujer asumir mucho más tarea doméstico cuidado persona , limitar oportunidad estudio empleo , señalar organización informe .",Economia,https://expansion.mx/economia/2024/03/05/cambio-climatico-los-mas-afectados-mujeres-y-pobres-en-campo,05/03/2024
Expansion,¿ presentar declaración anual persona moral ?,SAT contar guía presentar informe anual empresa pago Impuesto Renta ( ISR ) .,Economia,https://expansion.mx/economia/2024/03/05/declaracion-anual-de-personas-morales-2023,05/03/2024
Expansion,Jeff Bezos desbancar Elon Musk máximo multimillonario mundo,"Índice multimillonario agencia Bloomberg , fortuna Bezos ascender 200.000 mdd , superar 198.000 mdd dueño Tesla .",Economia,https://expansion.mx/economia/2024/03/05/jeff-bezos-supera-elon-musk-hombre-mas-rico-del-mundo,05/03/2024
Expansion,China fijar objetivo crecimiento económico 5% 2024,"objetivo ir línea expansión PIB año pasado , 5.2% , situar lejos dinámico ritmo crecimiento economía chino año 1990 2000 .",Economia,https://expansion.mx/economia/2024/03/05/objetivo-de-crecimiento-economico-china-2024,05/03/2024
Expansion,Aseguradoras pagar 920 mdp daño embarcación Otis,"casi cinco mes paso huracán , aseguradora haber indemnizar más 200 embarcación costo promedio individual 4.3 millón pesos .",Economia,https://expansion.mx/economia/2024/03/05/aseguradoras-indemnizan-211-barcos-por-920-mdp-tras-otis,05/03/2024
Expansion,¿ restablecer cuenta Instagram correo número teléfono ?,así poder restablecer cuenta Instagram olvidastir contraseña . enseñar recuperar él correo número celular .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/03/05/como-restablecer-cuenta-instagram,05/03/2024
Expansion,verificación dos paso Facebook Instagram : activar él,no robir cuenta existir opción activar segundo capa seguridad . hazlo paso paso .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/03/05/verificacion-dos-pasos-facebook-instagram-como-activar,05/03/2024
Expansion,así poder restablecer contraseña Facebook,Facebook señalar existir opción recuperación contraseño evitser pérdida información .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/03/05/como-recuperar-contrasena-de-facebook,05/03/2024
Expansion,caer Facebook nivel mundial ; reportar sesión caducó Instagram fallo,"usuario reportar sesión aplicación cerrar manera repentino , carga Instagram ser lento .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/03/05/se-cayo-facebook-instagram-que-paso,05/03/2024
Expansion,Ericsson querer construir red privado Tesla nuevo León,compañía sueco haber ser encargada crear red privado empresa éxito .,Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/03/05/ericsson-red-privada-planta-de-tesla-en-nuevo-leon-mexico,05/03/2024
Expansion,"x activar llamado , acceder dato . así poder bloquear función","nuevo funcionalidad plataforma filtra dirección IP usuario , poner riesgo seguridad línea .",Ciencia y tecnologia,https://expansion.mx/tecnologia/2024/03/05/ip-expuesta-llamadas-x-como-evitarlo,05/03/2024
Jornada,“ Problema técnico ” causar caída Facebook Instagram : Meta,"“ problema técnico ” provocar caída mundial Facebook Instagram primero hora ayer , confirmar directivo Meta , conglomerado empresa tecnología pertenecer ambos red social .",Economia,https://www.jornada.com.mx/2024/03/06/economia/019n2eco?partner=rss,06/03/2024
Jornada,Irá descenso fuerza laboral partir 2044,"población mexicano crecer último vez 2051 . luego año nacimiento llegada migrant país no compensar defunción salida residente , acuerdo proyección Comisión Económica América Latina Caribe ( Cepal ) .",Economia,https://www.jornada.com.mx/2024/03/06/economia/016n1eco?partner=rss,06/03/2024
Jornada,Abrumador déficit anual 360 mil mdd medida equidad : ONU,"principal obstáculo lograr igualdad género 2030 ser “ alarmante falta financiamiento ” , existir “ abrumador déficit anual 360 mil millón dólares ” , medida global destinado alcanzar meta .",Economia,https://www.jornada.com.mx/2024/03/06/economia/017n2eco?partner=rss,06/03/2024
Jornada,"década , América Móvil reducir sólo 10 punto participación mantener dominio","década declarar América Móvil agente preponderante , participación mercado haber reducir alrededor 10 punto porcentual , compañía sector seguir poder competir , reportar consultora mexicano The Competitive Intelligence Unit ( The CIU ) .",Economia,https://www.jornada.com.mx/2024/03/06/economia/019n3eco?partner=rss,06/03/2024
Jornada,Marca récord bitcóin,"Londres . bitcóin alcanzar máximo histórico martes , impulsado inversor inyectar dinero criptoproducto cotizado contado Estados Unidos perspectiva tasa interés mundial poder bajar . mayor criptomoneda mundo alcanzar máximo 69 mil 202 dólares , superar récord histórico 68 mil 999.99 dólares noviembre 2021 .",Economia,https://www.jornada.com.mx/2024/03/06/economia/016n3eco?partner=rss,06/03/2024
Jornada,persistir mayor exclusión mujer mercado laboral,"pese mujer generar riqueza ser elemento indispensable aumentar competitividad país , principal problema exclusión mercado laboral estar relacionado factor asociado estereotipo papel tradicional género .",Economia,https://www.jornada.com.mx/2024/03/06/economia/017n1eco?partner=rss,06/03/2024
Jornada,"México , mayor comprador grano EU ; desplazar China","luego realizar importación agroalimentario récord , 2023 México convertir principal comprador grano Estados Unidos mandar China segundo posición , revelar información Departamento Agricultura Estados Unidos ( USDA , sigla inglés ) .",Economia,https://www.jornada.com.mx/2024/03/06/economia/019n1eco?partner=rss,06/03/2024
Jornada,mantener peso abajo 17 dólar,peso lograr sostener él debajo línea 17 dólar spot – mejor nivel inicio 2024 – segundo jornada consecutivo .,Economia,https://www.jornada.com.mx/2024/03/06/economia/016n2eco?partner=rss,06/03/2024
Jornada,"Desigualdad cambio climático , advertir FAO",,Economia,https://www.jornada.com.mx/2024/03/06/economia/017n4eco?partner=rss,06/03/2024
Jornada,Política fiscal requerir perspectiva género,"falta perspectiva género diseño política fiscal fortalecer desigualdad hombre mujer América Latina , afirmar especialista organización Fundar .",Economia,https://www.jornada.com.mx/2024/03/06/economia/017n3eco?partner=rss,06/03/2024
Jornada,BdeM disminuir tasa referencia mes : encuesta Citibanamex,"analista sector financiero consultado Citibanamex esperar mes Banco México ( BdeM ) hacer recorte cuarto punto porcentual tasa referencia , instrumento marcar costo financiar empresa familia , actualmente encontrar 11.25 ciento .",Economia,https://www.jornada.com.mx/2024/03/06/economia/018n1eco?partner=rss,06/03/2024
Jornada,Desconecta Cuba 74% alumbrado público falta combustible,"Habana . Cuba apagar casi tres cuarta parte alumbrado público hora mayor consumo hacer frente creciente escasez energía , reportar martes medio estatal , crisis económico ser vez más profundo isla .",Economia,https://www.jornada.com.mx/2024/03/06/economia/018n2eco?partner=rss,06/03/2024
Jornada,Lozano querer primero título Tri Liga   Naciones Concacaf,"selección mexicano tener cuenta pendiente Liga Naciones Concacaf . disputar primero vez 2019 , Tricolor haber quedar deriva . ser título seguir exhibir él vitrina . Gerardo Martino Diego Cocca poder ganar él entrenador . situación poder cambiar Jaime Lozano 21 marzo México enfrentar Panamá pase final .",Deportes,https://www.jornada.com.mx/2024/03/06/deportes/a11n3dep?partner=rss,06/03/2024
Jornada,Jáquez aportar 11 punto triunfo Heat,Miami . mexicano Jaime Jáquez Jr . finalizar 11 punto triunfo Heat Miami ( 118-110 ) Pistones Detroit .,Deportes,https://www.jornada.com.mx/2024/03/06/deportes/a30n3dep?partner=rss,06/03/2024
Jornada,"selección femenil , partido memorable Brasil Copa Oro","mente español Pedro López , técnico selección mexicano femenil , no existir escenario más final título Copa Oro W. llegar ahí , jugadora deber salir victoriosa Brasil , potencia mundial categoría rival semifinal torneo . ambiente ser inmejorable concentración mexicana . luego avanzar Paraguay fase anterior , López considerar estar frente mayor prueba demostrar crecimiento no ser obra casualidad .",Deportes,https://www.jornada.com.mx/2024/03/06/deportes/a11n2dep?partner=rss,06/03/2024
